target,target_freq,relatum,relatum_freq,pos,relation,g_square,g_pvalue,order,order_pvalue,distance,relatum_is
warn,12489,alert,2531,VERB,HYP-HPO,18.07465553283692,2.124100703992937e-05,-0.0,0.001953125,15.5,HPO
inform,13458,alert,2531,VERB,HYP-HPO,16.85553252696991,4.0335578161188046e-05,-0.0,0.001953125,22.0,HPO
slip,17207,skid,1005,VERB,HYP-HPO,127.95923495292664,0.0,0.4074074074074074,1.4901161193847656e-08,64.14814814814815,HPO
slide,12577,skid,1005,VERB,HYP-HPO,108.78395128250122,0.0,-0.2727272727272727,4.76837158203125e-07,10.318181818181818,HPO
glide,1876,skid,1005,VERB,HYP-HPO,7.95278525352478,0.0048013427886365,0.0,0.5,5.5,HPO
organization,65444,religion,37135,NOUN,HYP-HPO,179.6419951915741,0.0,0.0591900311526479,4.6816763546921983e-97,22.70093457943925,HPO
institution,37675,religion,37135,NOUN,HYP-HPO,534.5180792808533,0.0,-0.1277777777777777,8.515919680016301e-109,22.15833333333333,HPO
religion,37135,establishment,11123,NOUN,HYP-HPO,2632.071690917015,0.0,-0.4592720970537262,4.043174611952195e-174,17.421143847487002,HYP
organization,65444,faith,34865,NOUN,HYP-HPO,25.51844561100006,4.381737249703477e-07,-0.031578947368421,1.2744735289059618e-57,25.231578947368423,HPO
institution,37675,faith,34865,NOUN,HYP-HPO,303.1732894182205,0.0,-0.2164179104477611,4.216879177292208e-81,24.511194029850746,HPO
faith,34865,establishment,11123,NOUN,HYP-HPO,44.96085441112518,2.0101253994653234e-11,0.1333333333333333,1.734723475976807e-18,28.366666666666667,HYP
tip,4670,bank,745,VERB,HYP-HPO,1.6493533849716189,0.1990469617010718,0.0,1.0,3.0,HPO
condition,61617,assumption,16142,NOUN,HYP-HPO,175.30331313610077,0.0,-0.3259668508287293,6.525304467998525e-55,19.718232044198896,HYP
north,56515,object,37642,NOUN,HYP-HPO,1.4835604429244995,0.2232182878005112,-0.1775700934579439,1.232595164407831e-32,30.345794392523363,HYP
north,56515,location,28610,NOUN,HYP-HPO,397.529015660286,0.0,-0.3392330383480826,1.785917798878555e-102,18.233038348082594,HYP
cause,59988,establish,36551,VERB,HYP-HPO,1.1814671754837036,0.2770575100990728,-0.2352941176470588,2.2958874039497803e-41,32.18382352941177,HPO
establish,36551,initiate,7312,VERB,HYP-HPO,105.54701471328735,0.0,-0.3428571428571428,1.694065894508601e-21,20.5,HYP
cause,59988,found,9185,VERB,HYP-HPO,11.885328888893127,0.0005657783415068,-0.2857142857142857,0.0001220703125,42.285714285714285,HPO
found,9185,initiate,7312,VERB,HYP-HPO,2.171388268470764,0.1405992573060555,-0.0,0.015625,15.571428571428571,HYP
cause,59988,institute,1730,VERB,HYP-HPO,3.595215439796448,0.057946117343875,-0.0909090909090909,0.0009765625,24.727272727272727,HPO
initiate,7312,institute,1730,VERB,HYP-HPO,1.549500823020935,0.2132091480397847,-0.0,0.5,45.0,HPO
establish,36551,institute,1730,VERB,SYN,92.98369336128236,0.0,-0.1764705882352941,1.1641532182693479e-10,25.823529411764707,SYN
found,9185,institute,1730,VERB,SYN,0.0114496946334838,0.9147864046846548,0.0,1.0,6.0,SYN
promote,30118,praise,5431,VERB,HYP-HPO,24.67562699317932,6.783666613996431e-07,-0.2142857142857142,7.450580596923828e-09,24.892857142857142,HYP
promote,30118,measure,24011,VERB,HYP-HPO,0.4166233539581299,0.5186267518970387,-0.2,5.684341886080804e-14,21.377777777777776,HYP
promote,30118,evaluate,14541,VERB,HYP-HPO,61.78575229644776,3.774758283725532e-15,-0.0410958904109589,2.117582368135752e-22,48.945205479452056,HYP
promote,30118,assess,17613,VERB,HYP-HPO,32.340763092041016,1.2937071747209929e-08,-0.1212121212121212,2.710505431213761e-20,55.87878787878788,HYP
push,49112,praise,5431,VERB,HYP-HPO,0.0001921653747558,0.9889397811405088,-0.0666666666666666,6.103515625e-05,44.86666666666667,HYP
push,49112,measure,24011,VERB,HYP-HPO,6.432293772697449,0.011206376476906,0.1489361702127659,1.4210854715202004e-14,19.72340425531915,HYP
push,49112,evaluate,14541,VERB,HYP-HPO,17.30744445323944,3.17938842737675e-05,0.0588235294117647,1.52587890625e-05,17.176470588235293,HYP
push,49112,assess,17613,VERB,HYP-HPO,34.75921642780304,3.731081887892174e-09,0.2857142857142857,0.0001220703125,24.571428571428573,HYP
push,49112,promote,30118,VERB,SYN,10.687193989753723,0.0010787971431065,0.1304347826086956,4.814824860968091e-35,22.98260869565217,SYN
ceremony,9724,rite,2999,NOUN,HYP-HPO,653.9292728900909,0.0,-0.3009708737864077,1.972152263052529e-31,13.20388349514563,HPO
district,37482,commune,796,NOUN,HYP-HPO,0.8350573778152466,0.3608142002214961,0.0,0.25,12.333333333333334,HPO
lemon,8707,yellow,744,NOUN,HYP-HPO,233.48542404174805,0.0,-0.2727272727272727,2.3283064365386963e-10,7.666666666666667,HYP
condition,61617,misfortune,1411,NOUN,HYP-HPO,11.22987425327301,0.0008049109824526,-0.1428571428571428,0.0001220703125,31.5,HPO
fate,9612,misfortune,1411,NOUN,HYP-HPO,18.54738974571228,1.6573202619718508e-05,-0.0,0.015625,16.571428571428573,HPO
luck,12745,misfortune,1411,NOUN,HYP-HPO,93.73154997825624,0.0,0.0909090909090909,4.76837158203125e-07,17.727272727272727,HPO
lot,111760,misfortune,1411,NOUN,HYP-HPO,1.663524508476257,0.1971281229348888,0.0769230769230769,0.000244140625,8.692307692307692,HPO
part,205500,lobe,1336,NOUN,HYP-HPO,245.09632635116577,0.0,0.2477064220183486,3.0814879110195774e-33,18.761467889908257,HPO
piece,67646,lobe,1336,NOUN,HYP-HPO,2.434407353401184,0.1186987481550331,-0.1111111111111111,0.00390625,15.77777777777778,HPO
organ,8036,lobe,1336,NOUN,HOL-MER,37.36063766479492,9.818388324589478e-10,0.8,0.001953125,28.2,MER
dispute,9222,altercation,418,NOUN,HYP-HPO,10.19791841506958,0.001405992710137,0.0,0.25,19.666666666666668,HPO
difference,78325,altercation,418,NOUN,HYP-HPO,0.4693323373794555,0.4932944850004033,-0.0,1.0,14.0,HPO
row,15933,altercation,418,NOUN,HYP-HPO,0.7096883058547974,0.3995473062141359,0.0,1.0,15.0,HPO
create,126816,program,2601,VERB,HYP-HPO,36.42244708538056,1.5886304494117094e-09,-0.08,1.7763568394002505e-15,20.92,HPO
pleasure,16496,comfort,9050,NOUN,HYP-HPO,128.94863748550415,0.0,-0.1525423728813559,3.469446951953614e-18,20.88135593220339,HPO
feeling,41374,comfort,9050,NOUN,HYP-HPO,85.21996438503265,0.0,0.2368421052631578,2.646977960169689e-23,17.55263157894737,HPO
express,26252,underscore,2428,VERB,HYP-HPO,9.80863904953003,0.0017369399523347,0.0909090909090909,0.0009765625,20.818181818181817,HPO
show,187056,underscore,2428,VERB,HYP-HPO,0.2145435810089111,0.6432292628295646,-0.2142857142857142,7.450580596923828e-09,40.035714285714285,HPO
stress,6857,underscore,2428,VERB,HYP-HPO,8.605506777763367,0.003351480993126,-0.0,0.0625,20.0,HPO
underscore,2428,accentuate,1137,VERB,HYP-HPO,2.030818462371826,0.1541375803477819,-0.0,1.0,19.0,HYP
express,26252,underline,1147,VERB,HYP-HPO,2.25171959400177,0.1334660162384364,-0.0,0.125,23.25,HPO
show,187056,underline,1147,VERB,HYP-HPO,2.5199793577194214,0.1124120561529558,-0.2222222222222222,7.62939453125e-06,17.833333333333332,HPO
stress,6857,underline,1147,VERB,HYP-HPO,25.544925928115845,4.32201147093636e-07,-0.0,0.015625,16.428571428571427,HPO
underline,1147,accentuate,1137,VERB,HYP-HPO,9.362542629241943,0.0022146471271393,0.0,0.5,6.0,HYP
girl,104719,schoolgirl,514,NOUN,HYP-HPO,129.76923644542694,0.0,0.0256410256410256,3.637978807091713e-12,37.51282051282051,HPO
point,180481,division,25659,NOUN,HYP-HPO,21.337371706962585,3.851494608686501e-06,0.1268436578171091,1.785917798878555e-102,20.601769911504423,HYP
point,180481,element,37323,NOUN,HYP-HPO,146.06967151165009,0.0,0.1240188383045525,3.506894958413445e-192,25.34065934065934,HYP
point,180481,factor,54950,NOUN,HYP-HPO,4.274230480194092,0.0386944809044035,0.1461412151067323,9.413749473058139e-184,21.264367816091955,HYP
light,48653,torch,2476,NOUN,HYP-HPO,333.3618633747101,0.0,0.1041666666666666,2.524354896707238e-29,8.114583333333334,HPO
jerk,2823,twitch,1549,VERB,SYN,154.53907549381256,0.0,-0.1818181818181818,4.76837158203125e-07,36.5,SYN
discovery,14396,revelation,7898,NOUN,HYP-HPO,118.51414155960084,0.0,0.36,1.7763568394002505e-15,18.54,HYP
line,131445,connection,28067,NOUN,HYP-HPO,239.79766762256625,0.0,0.139186295503212,5.248340709036788e-141,19.991434689507496,HYP
line,131445,instrumentation,872,NOUN,HYP-HPO,25.60768711566925,4.183693947945599e-07,0.217391304347826,2.384185791015625e-07,13.173913043478262,HYP
foot,98148,hoof,1360,NOUN,HYP-HPO,227.48161494731903,0.0,0.282051282051282,6.617444900424223e-24,11.91025641025641,HPO
amount,57351,minority,17379,NOUN,HYP-HPO,0.570705771446228,0.4499785978542298,0.3225806451612903,4.33680868994202e-19,34.45161290322581,HPO
number,174399,minority,17379,NOUN,HYP-HPO,828.146017074585,0.0,0.3001508295625942,5.225680706521044e-200,23.28205128205128,HPO
majority,38033,minority,17379,NOUN,ANT,9590.67920434475,0.0,0.0355207706201083,0.0,14.1264298615292,ANT
party,108935,gathering,4936,NOUN,HYP-HPO,335.5817984342575,0.0,0.1525423728813559,1.0440487148797642e-53,14.638418079096043,HYP
party,108935,assemblage,1025,NOUN,HYP-HPO,2.16108500957489,0.1415447118452364,-0.0,0.25,8.666666666666666,HYP
advantage,30483,privilege,9379,NOUN,HYP-HPO,224.2710840702057,0.0,-0.3271028037383177,1.232595164407831e-32,13.289719626168225,HPO
hurl,1912,sling,842,VERB,HYP-HPO,2.979994297027588,0.0842995694366366,0.0,1.0,3.0,HPO
throw,56657,sling,842,VERB,HYP-HPO,9.155231595039368,0.0024800798764982,0.5555555555555556,0.00390625,27.22222222222222,HPO
talk,135139,inform,13458,VERB,HYP-HPO,8.810157895088196,0.0029955811043991,0.1492537313432835,9.183549615799119e-41,26.261194029850746,HYP
quality,56135,note,30243,NOUN,HYP-HPO,10.413614749908447,0.0012508965164443,-0.1937984496124031,2.938735877055719e-39,25.069767441860463,HPO
air,86287,note,30243,NOUN,HYP-HPO,13.0103759765625,0.0003097697400111,-0.2227979274611398,1.5930919111324526e-58,28.33678756476684,HPO
song,47480,dirge,104,NOUN,HYP-HPO,60.57052719593048,7.105427357601002e-15,0.6363636363636364,0.0009765625,12.272727272727272,HPO
association,37716,sorority,624,NOUN,HYP-HPO,15.45851445198059,8.433614590230842e-05,-0.5,0.0078125,23.75,HPO
club,39523,sorority,624,NOUN,HYP-HPO,80.9405665397644,0.0,-0.1818181818181818,4.76837158203125e-07,10.363636363636363,HPO
society,80229,sorority,624,NOUN,HYP-HPO,6.346753120422363,0.0117596334513802,-0.5,0.0078125,25.25,HPO
fiber,11385,cellulose,262,NOUN,HOL-MER,276.2998631000519,0.0,-0.1875,4.656612873077393e-10,8.3125,MER
paper,72185,cellulose,262,NOUN,HOL-MER,145.6389218568802,0.0,-0.0,1.862645149230957e-09,10.033333333333331,MER
ability,55179,genius,7384,NOUN,HYP-HPO,104.15031087398528,0.0,-0.5172413793103449,1.2924697071141056e-26,14.540229885057473,HPO
power,150174,genius,7384,NOUN,HYP-HPO,6.677532196044922,0.0097635706422416,-0.1904761904761904,1.0339757656912846e-25,22.321428571428573,HPO
intelligence,22259,genius,7384,NOUN,HYP-HPO,47.06749439239502,6.8584027346219045e-12,0.027027027027027,1.4551915228366852e-11,13.72972972972973,HPO
communicate,11025,stutter,784,VERB,HYP-HPO,2.6225186586380005,0.1053570909890215,-0.0,0.5,8.0,HPO
talk,135139,stutter,784,VERB,HYP-HPO,56.196807980537415,6.561418075534675e-14,0.125,4.656612873077393e-10,20.15625,HPO
speak,106798,stutter,784,VERB,HYP-HPO,93.33241319656372,0.0,0.1578947368421052,7.275957614183426e-12,19.07894736842105,HPO
talk,135139,stammer,686,VERB,HYP-HPO,36.10426187515259,1.8703733006830703e-09,0.1666666666666666,1.1920928955078125e-07,18.541666666666668,HPO
speak,106798,stammer,686,VERB,HYP-HPO,56.37461197376251,5.995204332975845e-14,0.1111111111111111,1.4901161193847656e-08,53.81481481481482,HPO
stammer,686,mouth,571,VERB,HYP-HPO,5.670979976654053,0.0172478181423738,0.0,1.0,17.0,HYP
stutter,784,stammer,686,VERB,SYN,169.3202847242355,0.0,0.25,3.0517578125e-05,7.3125,SYN
source,66696,facility,25918,NOUN,HYP-HPO,310.8391332626343,0.0,0.0536277602523659,7.490682167507517e-96,27.33753943217665,HYP
source,66696,installation,6408,NOUN,HYP-HPO,62.1119749546051,3.219646771412954e-15,-0.0555555555555555,4.235164736271504e-22,26.11111111111111,HYP
leave,171256,empty,2488,VERB,HYP-HPO,31.192849159240723,2.3362508483337763e-08,0.1428571428571428,2.775557561562892e-17,18.767857142857142,HPO
abandon,11571,empty,2488,VERB,SYN,6.935521125793457,0.0084500439617851,-0.0,0.03125,41.0,SYN
protein,16365,agglutinin,7,NOUN,HYP-HPO,32.37051236629486,1.2740519417242524e-08,-0.0,0.25,48.0,HPO
recognize,42623,judge,17916,VERB,HYP-HPO,17.206138968467712,3.353509191295068e-05,-0.0136986301369863,2.117582368135752e-22,22.273972602739725,HYP
accept,45752,recognize,42623,VERB,HYP-HPO,375.5465581417084,0.0,-0.2065217391304347,3.3265311250063685e-111,23.220108695652176,HPO
know,660208,judge,17916,VERB,HYP-HPO,313.919930934906,0.0,0.0946643717728055,0.0,34.21170395869191,HYP
know,660208,accept,45752,VERB,HYP-HPO,125.60121071338654,0.0,0.1869545245751033,0.0,23.89848415250345,HYP
process,91205,perception,18681,NOUN,HYP-HPO,609.5196099281311,0.0,-0.0754716981132075,4.616489308892868e-128,26.346698113207548,HPO
learn,106282,absorb,7914,VERB,HYP-HPO,37.064523816108704,1.1428415991332486e-09,0.1578947368421052,5.048709793414476e-29,22.16842105263158,HPO
learn,106282,assimilate,1424,VERB,HYP-HPO,55.148468017578125,1.1179945857975326e-13,0.4736842105263157,7.275957614183426e-12,14.842105263157896,HPO
absorb,7914,assimilate,1424,VERB,SYN,36.44661498069763,1.569053886818494e-09,0.6,0.001953125,5.3,SYN
increase,43224,redouble,275,VERB,HYP-HPO,4.348507285118103,0.0370413989107646,-0.0,0.25,8.0,HPO
intensify,2147,redouble,275,VERB,HYP-HPO,4.873516201972961,0.0272718777245264,0.0,1.0,12.0,HPO
treat,39002,bleed,2655,VERB,HYP-HPO,2.4380404949188232,0.1184240760131246,-0.2,0.001953125,12.3,HPO
move,132869,stomp,1793,VERB,HYP-HPO,0.8735017776489258,0.3499876893129723,-0.0588235294117647,1.52587890625e-05,17.941176470588236,HPO
walk,85489,stomp,1793,VERB,HYP-HPO,22.69672310352325,1.8969108261934764e-06,-0.0,2.9802322387695312e-08,23.03846153846154,HPO
travel,31845,stamp,1535,VERB,HYP-HPO,1.4674090147018433,0.2257549381372438,-0.0,0.0625,25.2,HPO
move,132869,stamp,1535,VERB,HYP-HPO,1.5726491212844849,0.2098227138057534,-0.0,3.0517578125e-05,17.9375,HPO
walk,85489,stamp,1535,VERB,HYP-HPO,1.5237476825714111,0.2170532369265079,0.4545454545454545,0.0009765625,24.454545454545453,HPO
stomp,1793,stamp,1535,VERB,SYN,2.0358959436416626,0.1536236385184087,-0.0,1.0,3.0,SYN
clothing,11969,apron,2065,NOUN,HYP-HPO,18.381572365760803,1.807980756962646e-05,0.1111111111111111,0.00390625,22.22222222222222,HPO
carpet,6118,rug,4424,NOUN,SYN,950.0913331508636,0.0,0.1259259259259259,4.591774807899561e-41,14.622222222222222,SYN
evaluate,14541,compliment,1030,VERB,HYP-HPO,0.0267550945281982,0.8700697843264991,-0.0,1.0,25.0,HPO
assess,17613,compliment,1030,VERB,HYP-HPO,0.0005615949630737,0.9810935053825356,0.0,1.0,60.0,HPO
praise,5431,congratulate,1738,VERB,HYP-HPO,9.20291268825531,0.0024163035382259,0.0,0.125,34.0,HPO
scholar,15811,generalist,411,NOUN,HYP-HPO,0.7406333684921265,0.3894580631278613,0.0,1.0,11.0,HPO
student,222989,generalist,411,NOUN,HYP-HPO,68.6097856760025,1.1102230246251563e-16,0.2727272727272727,2.3283064365386963e-10,19.24242424242424,HPO
alter,10074,substitute,3184,VERB,HYP-HPO,11.411641120910645,0.000729853308478,0.5,0.0078125,16.875,HPO
replace,30349,alter,10074,VERB,HYP-HPO,36.8518613576889,1.2745434707639447e-09,0.0,7.105427357601002e-15,18.5,HYP
replace,30349,substitute,3184,VERB,SYN,67.63574421405792,2.220446049250313e-16,-0.1764705882352941,1.1641532182693479e-10,22.529411764705884,SYN
therapy,14350,electroshock,47,NOUN,HYP-HPO,220.7065292596817,0.0,-1.0,1.9073486328125e-06,1.15,HPO
destruction,11108,obliteration,197,NOUN,HYP-HPO,59.85732984542847,1.021405182655144e-14,0.1111111111111111,0.00390625,29.55555555555556,HPO
annihilation,701,obliteration,197,NOUN,SYN,18.23167073726654,1.955991629298825e-05,0.0,0.5,11.5,SYN
enter,49105,raid,1189,VERB,HYP-HPO,0.1414451599121093,0.7068485337241113,0.0,0.125,12.75,HPO
invade,4219,raid,1189,VERB,HYP-HPO,4.389576196670532,0.0361593003276835,-0.0,0.5,14.5,HPO
increase,43224,advance,8148,VERB,HYP-HPO,21.76622498035431,3.079742696976417e-06,-0.1363636363636363,1.1368683772161605e-13,15.5,HPO
grace,10619,demeanor,1591,NOUN,HYP-HPO,5.384877324104309,0.0203120162492598,0.0,0.125,3.75,HYP
behavior,61812,grace,10619,NOUN,HYP-HPO,0.4605491161346435,0.4973674548113038,0.2727272727272727,2.3283064365386963e-10,21.75757575757576,HPO
grace,10619,conduct,5957,NOUN,HYP-HPO,5.7911341190338135,0.0161071947100623,-0.3333333333333333,0.00390625,35.77777777777778,HYP
focus,44478,concentrate,10752,VERB,SYN,345.7853721380234,0.0,0.0409356725146198,6.681911775230489e-52,16.678362573099417,SYN
concentrate,10752,center,4739,VERB,SYN,8.299306511878967,0.0039660220101978,0.1111111111111111,0.00390625,13.333333333333334,SYN
focus,44478,center,4739,VERB,SYN,70.62328898906708,0.0,0.0196078431372549,8.881784197001252e-16,17.0,SYN
focus,44478,rivet,324,VERB,SYN,6.401731848716736,0.0114009095856283,-0.0,0.125,22.5,SYN
list,59397,catalogue,2583,NOUN,HYP-HPO,119.09926533699036,0.0,0.0526315789473684,1.3877787807814457e-17,20.12280701754386,HPO
control,33374,quell,787,VERB,HYP-HPO,5.138815760612488,0.0233966027470178,-0.0,0.0625,42.8,HPO
contain,40834,quell,787,VERB,HYP-HPO,1.9609469175338743,0.16141208354627,-0.0,0.125,10.0,HPO
check,43577,quell,787,VERB,HYP-HPO,0.0021271705627441,0.9632136015370713,-0.0,0.5,7.0,HPO
suppress,4390,quell,787,VERB,HYP-HPO,1.6605569124221802,0.1975281474417863,0.0,1.0,32.0,HPO
laugh,42151,titter,148,VERB,HYP-HPO,17.385818243026733,3.050939207704939e-05,0.0,0.0625,8.4,HPO
giggle,2234,titter,148,VERB,SYN,14.76372766494751,0.0001218570990235,0.0,0.5,13.5,SYN
spirit,36465,happiness,9603,NOUN,HYP-HPO,100.91843616962431,0.0,0.1645569620253164,3.3087224502121114e-24,52.56962025316456,HPO
emotion,17527,happiness,9603,NOUN,HYP-HPO,310.22443640232086,0.0,0.2884615384615384,9.860761315262648e-32,17.01923076923077,HPO
league,29586,majors,13,NOUN,HYP-HPO,5.779332756996155,0.0162156960697694,-0.0,1.0,20.0,HPO
sport,49233,diversion,2029,NOUN,HYP-HPO,38.97660410404205,4.2891512563869583e-10,0.4615384615384615,2.9802322387695312e-08,18.15384615384616,HYP
sport,49233,recreation,3292,NOUN,HYP-HPO,598.3606505393982,0.0,0.2692307692307692,2.1895288505075267e-47,12.314102564102564,HYP
writing,21456,episode,20811,NOUN,HYP-HPO,20.369298219680783,6.384594198882709e-06,0.2549019607843137,8.881784197001252e-16,18.25490196078432,HPO
music,89476,episode,20811,NOUN,HYP-HPO,13.628204703330994,0.0002228128351474,-0.1034482758620689,4.484155085839417e-44,25.63448275862069,HPO
section,48297,episode,20811,NOUN,HYP-HPO,1.7788141965866089,0.1822950037029179,0.0212765957446808,1.4210854715202004e-14,75.19148936170212,HPO
fabric,10581,velvet,3081,NOUN,HYP-HPO,255.0041675567627,0.0,0.0188679245283018,2.220446049250313e-16,18.79245283018868,HPO
cloth,7692,velvet,3081,NOUN,HYP-HPO,142.29775023460388,0.0,-0.5625,4.656612873077393e-10,10.9375,HPO
material,59667,velvet,3081,NOUN,HYP-HPO,2.622568130493164,0.105353806794606,-0.0,3.0517578125e-05,28.875,HPO
textile,3501,velvet,3081,NOUN,HYP-HPO,26.462806582450867,2.6866139990477933e-07,0.75,0.0078125,19.5,HPO
cover,49896,dab,702,VERB,HYP-HPO,5.300164461135864,0.0213234109386125,-0.0,0.03125,15.166666666666666,HPO
apply,44379,dab,702,VERB,HYP-HPO,221.41675543785087,0.0,0.7021276595744681,1.4210854715202004e-14,188.80851063829783,HPO
curse,3088,oath,2925,NOUN,SYN,23.723361372947693,1.1122421074150068e-06,0.0,0.015625,22.714285714285715,SYN
suspend,3999,fasten,1706,VERB,HYP-HPO,0.6792124509811401,0.4098580457390725,-0.0,1.0,5.0,HYP
fix,18831,suspend,3999,VERB,HYP-HPO,5.623061895370483,0.0177256551857564,-0.2,0.001953125,37.1,HPO
secure,10463,suspend,3999,VERB,HYP-HPO,3.917211771011353,0.0477940862798271,0.0,0.03125,15.166666666666666,HPO
hang,31788,suspend,3999,VERB,HYP-HPO,49.2519793510437,2.251088204729968e-12,-0.1515151515151515,2.3283064365386963e-10,10.757575757575758,HPO
develop,65178,increase,43224,VERB,HYP-HPO,256.4311549663544,0.0,0.037593984962406,1.5490367659397271e-120,21.654135338345863,HYP
use,382512,enjoy,51823,VERB,HYP-HPO,27.8209000825882,1.330806930210926e-07,-0.0684931506849315,4.203045684529536e-286,23.63435194942044,HPO
enjoy,51823,utilize,7355,VERB,HYP-HPO,0.1092091798782348,0.7410462755829876,0.3,1.9073486328125e-06,37.9,HYP
enjoy,51823,apply,44379,VERB,HYP-HPO,10.34857702255249,0.0012957453184491,0.1789473684210526,5.048709793414476e-29,31.94736842105263,HYP
enjoy,51823,employ,14992,VERB,HYP-HPO,4.941132187843323,0.0262248531987976,0.1333333333333333,1.862645149230957e-09,21.4,HYP
curve,9612,spiral,1352,NOUN,HYP-HPO,28.65483546257019,8.649773308722075e-08,0.3333333333333333,0.00390625,14.555555555555555,HPO
